time,event_type,entity_id,details
1788859762.695,RadioObservation,3->1,"condition=NORMAL, rssi=-64.880, snr=55.120, pdr=1.00"
1788859762.695,RadioObservation,3->2,"condition=NORMAL, rssi=-61.990, snr=58.010, pdr=1.00"
1788859763.801,UAVStateChanged,uav_1,"role=Scout, x=44.4, y=-76.5, z=8.0"
1788859763.801,UAVStateChanged,uav_2,"role=Relay, x=-65.7, y=6.2, z=13.0"
1788859763.801,UAVStateChanged,uav_3,"role=Designator, x=43.8, y=79.2, z=17.7"
1788859763.801,RadioObservation,1->2,"condition=DEGRADED, rssi=-63.047, snr=56.953, pdr=0.80"
1788859763.801,RadioObservation,1->3,"condition=NORMAL, rssi=-65.284, snr=54.716, pdr=1.00"
1788859763.801,RadioObservation,2->1,"condition=NORMAL, rssi=-63.047, snr=56.953, pdr=1.00"
1788859763.801,RadioObservation,2->3,"condition=NORMAL, rssi=-62.434, snr=57.566, pdr=1.00"
1788859763.801,RadioObservation,3->1,"condition=NORMAL, rssi=-65.284, snr=54.716, pdr=1.00"
1788859763.801,RadioObservation,3->2,"condition=NORMAL, rssi=-62.434, snr=57.566, pdr=1.00"
1788859764.860,UAVStateChanged,uav_1,"role=Scout, x=47.6, y=-80.1, z=8.0"
1788859764.860,UAVStateChanged,uav_2,"role=Relay, x=-69.1, y=7.9, z=13.0"
1788859764.860,UAVStateChanged,uav_3,"role=Designator, x=46.5, y=82.9, z=17.7"
1788859764.860,RadioObservation,1->2,"condition=DEGRADED, rssi=-63.616, snr=56.384, pdr=0.80"
1788859764.860,RadioObservation,1->3,"condition=NORMAL, rssi=-65.688, snr=54.312, pdr=1.00"
1788859764.860,RadioObservation,2->1,"condition=NORMAL, rssi=-63.616, snr=56.384, pdr=1.00"
1788859764.860,RadioObservation,2->3,"condition=NORMAL, rssi=-62.899, snr=57.101, pdr=1.00"
1788859764.860,RadioObservation,3->1,"condition=NORMAL, rssi=-65.688, snr=54.312, pdr=1.00"
1788859764.860,RadioObservation,3->2,"condition=NORMAL, rssi=-62.899, snr=57.101, pdr=1.00"
1788859765.898,UAVStateChanged,uav_1,"role=Scout, x=51.4, y=-84.4, z=8.0"
1788859765.898,UAVStateChanged,uav_2,"role=Relay, x=-73.0, y=9.5, z=13.0"
1788859765.898,UAVStateChanged,uav_3,"role=Designator, x=49.3, y=86.7, z=17.7"
1788859765.898,RadioObservation,1->2,"condition=DEGRADED, rssi=-64.217, snr=55.783, pdr=0.80"
1788859765.898,RadioObservation,1->3,"condition=NORMAL, rssi=-66.089, snr=53.911, pdr=1.00"
1788859765.898,RadioObservation,2->1,"condition=NORMAL, rssi=-64.217, snr=55.783, pdr=1.00"
1788859765.898,RadioObservation,2->3,"condition=NORMAL, rssi=-63.406, snr=56.594, pdr=1.00"
1788859765.898,RadioObservation,3->1,"condition=DEGRADED, rssi=-66.089, snr=53.911, pdr=0.80"
1788859765.898,RadioObservation,3->2,"condition=NORMAL, rssi=-63.406, snr=56.594, pdr=1.00"
1788859765.898,RadioObservation,2->1,"condition=NORMAL, rssi=-64.217, snr=55.783, pdr=1.00"
1788859765.898,RadioObservation,3->2,"condition=NORMAL, rssi=-63.406, snr=56.594, pdr=1.00"
1788859766.940,UAVStateChanged,uav_1,"role=Scout, x=54.5, y=-87.9, z=8.0"
1788859766.940,UAVStateChanged,uav_2,"role=Relay, x=-78.4, y=11.4, z=12.9"
1788859766.940,UAVStateChanged,uav_3,"role=Designator, x=52.8, y=91.3, z=17.7"
1788859766.940,RadioObservation,1->2,"condition=NORMAL, rssi=-64.739, snr=55.261, pdr=1.00"
1788859766.940,RadioObservation,1->3,"condition=NORMAL, rssi=-66.439, snr=53.561, pdr=1.00"
1788859766.940,RadioObservation,2->1,"condition=DEGRADED, rssi=-64.739, snr=55.261, pdr=0.83"
1788859766.940,RadioObservation,2->3,"condition=NORMAL, rssi=-63.859, snr=56.141, pdr=1.00"
1788859766.940,RadioObservation,3->1,"condition=DEGRADED, rssi=-66.439, snr=53.561, pdr=0.80"
1788859766.940,RadioObservation,2->3,"condition=NORMAL, rssi=-63.859, snr=56.141, pdr=1.00"
1788859766.940,RadioObservation,3->1,"condition=DEGRADED, rssi=-66.439, snr=53.561, pdr=0.83"
1788859766.940,RadioObservation,3->2,"condition=NORMAL, rssi=-63.859, snr=56.141, pdr=1.00"
1788859768.128,ScenarioStopped,audisys,runner exiting
